"id","name","comentario","colombia","bogota","gobierno","cuidar","ano","politico","joven","ciudad","social","via","familia","usd","gracia","seguir","medellin","vida","dejar","policia","salud","cali","evitar","paz","solidaridad","derecho","fuerza","colombiano","garantizar","mujer","comunidad","persona","centro","violencia","nacional","seguridad","apoyar","mil","informar","antioquia","vacuna","publico","proyecto","publicar","duque","recuperar","covid","democracia","pacto","cambio","ciudadano","humano","reforma","pagar","vacunacion","construir","protesta","mundo","millón","punto","entregar","volver","salir","presidente","proteger","democratico","sector","mantener","cambiar","historico","pasar","nino","lograr","hora","cuidado","autoridad","debate","mario","semana","mejorar","entrevista","esperar","atender","permitir","querer","llegar","apoyo","sistema","atencion","juventud","educacion","destruir","pobreza","felicitación","ciudadania","sacar","comprar","economico","justicia","servicio","linea","plan"
50,"Lopez","hora multiple movilización pacifico movilidad transporte publico vandalismo organizar desvio trafico garantizar garantizar garantizar garantizar movilizacion necesidad derecho ocupacion uci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244077270310745,0,0,1.20960131047073,0,0,0,0,0,0,0,0,0,0,0,0,0.233554629909499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295477989119225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Petro","bloqueo caer peso colombiano sistema economico basado vivir vivir petroleo enriquecer enriquecer banquero camino produccion nacional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312627543650092,0,0,0,0,0,0,0.293454525667819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33909253991725,0,0,0,0,0,0,0,0,0,0.342966720348232,0,0,0,0
52,"Uribe","solidaridad compatriota narino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73372111347169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"Uribe","audiencia judicial conocer dr guerra liberal lucha dedicacion tramo importante lider estimar donar lucio querido familia",0,0,0,0,0,0,0,0,0,0,0.290425066022401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Lopez","aestahora entregar declaración consejo regional seguridad gobernacion cundinamarcar acompanenno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537336749662504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613676826144714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Petro","independiente deberiar investigar periodista estrategia inter economico recibir contrato centro gbno corrupcion columna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392373725739952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422112886582439,0,0,0,0
56,"Uribe","presentar alternativa pueblo colombiano afectado inflacion sumar reforma tributaria inversion consumo reducir iva medida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35728862131439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401432368942108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Lopez","labogotaqueestamosconstruyr manzanasdelcuidado ano ano lograr mil ano millon trabajoquedaresultado",0,0,0,0,1.33822092759019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540859956298875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612081793591707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Petro","pasa medellin paronacionalj disparar gas directamente cuerpo manifestante cabeza dejar joven responder detener joven",0,0,0,0,0,0,0.604750995732132,0,0,0,0,0,0,0,0.400336085775434,0,0.420110386158208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"Petro","vivo lectura columna gustavo acompano roybarrera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"Lopez","medida importante materia seguridad delincuente arma fuego arma ilegal arma quitar quitar quitar quitar quitar vida ciudadano medida entregar metal policiabogota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203434755322343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230287178426787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246045125003674,0,0,0,0,0,0,0,0,0,0.26300435406202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"Lopez","jugar energiar equipo celebrar ano estrella invito partido celebrar distanciamiento paz memoria padre",0,0,0,0,0.308820214059275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400980870360791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"Uribe","lunes marzo record vacunacion aplicar vacuna esfuerzo eps ip ente territorial coordinacion apoyo decidido gobierno nacional ciudadana estimulo esperanza",0,0,0.226785513181822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260848467260284,0,0,0,0,0,0.289274760722726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276506837010952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31528302937486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Lopez","semana inicio semana semana suficiente primero dosis distribuido puesto vacunacion empezar vacunacion covid cuidarnos salvar vida favor ir vacunarse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237340547876067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279299792926576,0,0,0,0,0,0,0,0.553013674021904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931586466173568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Lopez","consejo regional regalia tema desarrollo bogotaregion hacer rendicion cuento ciudadania inversión proyecto priorizado ejecutar ejecutar ejecutar recurso regalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283680649632756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307643944722086,0,0,0,0,0,0,0
65,"Lopez","envivo hospital kennedy aestahora compania sectorsalud sectorsalud entregar balance bogota ejecucion plan ampliacion hospitalario uci ciudad conectense",0,0.15747645086105,0,0,0,0,0,0.227110937391107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324887731488378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326170341507105
66,"Petro","angela francia marquez colombia presidencia vida francia",0.494473605387963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61030426596703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Lopez","mil gracia equipo juntoscuidamosbogota ano unido material mano amor bogota recuperar recuperar recuperar recuperar recuperar mantenimiento parque espacio publico seguridadbog policiabogota seguridad",0,0.12168634839263,0,0,0.182484671944117,0,0,0,0,0,0,0,0.196003601900769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219819579407388,0,0.221260891213176,0,0,0,0.212322390826817,0,0,0,1.56398759232157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Lopez","mil felicitación gracia persona cuidadora cuidador participar incluyente disciplina deportivo",0,0,0,0,0,0,0,0,0,0,0,0,0.431207924181692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475755668893945,0,0,0,0,0,0.486773960668988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69574942594482,0,0,0,0,0,0,0,0
69,"Uribe","urgencia reforma pobreza desempleo finanzas publica reforma democracia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70250664564869,0,0,0,0,1.40501329129738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715500516153553,0,0,0,0,0,0,0,0,0
70,"Uribe","clave investigacion atentado cucutar via eltiempo",0,0,0,0,0,0,0,0,0,0.865900678521064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Lopez","listo reactivacion segurar responsable comercio bogota chapinero verificar establecimiento cumplir requisito apertura participar policiabogota",0,0.19122140461699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"Petro","objetivo reforma tributaria recurso aumentar aumentar justicia social aumentar aumentar produccion objetivo poner impuesto dinero patrimonio fin productivo",0,0,0,0,0,0,0,0,0.22026798895815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312225175843862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325225814988489,0,0,0
73,"Petro","colombia paronacionalj momento via ciudad popaber mil persona movilizar capital cauca exigir exigir exigir represion cese masacre asesinato",0.192295290984208,0,0,0,0,0,0,0.214493663091601,0,0.288633559507021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264308704941081,0,0,0,0,0,0.270429978149438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Lopez","iniciar mesa tecnico presidente gobierno recurso adicional caso importante aclarar aclarar ra linea construccion contrato vigente colombiano obra ejecucion seguira",0,0,0.214849433540673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263265299915867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29222304110326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297850157098866,0
75,"Uribe","presentar presentar presentar presentar reforma mayoria congreso urgente texto ponencia favor atencion pobreza necesidad ahorro burocratico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351253322824345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351253322824345,0,0,0,0.357750258076777,0,0,0,0,0,0,0,0,0
76,"Petro","comunidad colombiano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50102034920073,0,0,2.53709524207865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Lopez","conocer bus semana usme beneficiar usuario ruta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798502685291629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"Lopez","bogota esfuerzo recibir dosisdeesperanzar jornada registro marca dosis covid aplicado ciudad bogotasecuida",0,0.223091638719821,0,0,0,0,0,0.321740494637401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418949689389863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Uribe","disparar caso nino marihuana unido pasar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06867668715228,0.936675527531586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"Petro","discurso completo cauca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Lopez","felicitación beneficiario programa jovenesalau cumplir cumplir sue profesional alegria inmenso proceso academico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57979118828735,0,0,0,0,0,0,0,0
82,"Uribe","gracia conversacion",0,0,0,0,0,0,0,0,0,0,0,0,2.15603962090846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Uribe","carlo apoyo tristeza solidaridad querido familia",0,0,0,0,0,0,0,0,0,0,0.726062665056001,0,0,0,0,0,0,0,0,0,0,0,0.866860556735845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94584908812458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"Lopez","familia amigo arma persona participar enlajugadaporbogotar programa reto citytv idrd promover actividad fisica video minuto querer representar representar localidad",0,0,0,0,0,0,0,0,0,0,0.22928294685979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250397720470498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305296074254281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"Uribe","reforma gente calle recoger billón peso comitir paro presentado negociacion costo billón pretender financiar financiar financiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351253322824345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"Lopez","personal salud nino joven comerciante informal empresario sacrificio casa tercer pico aglomeración marcha causa importante vida",0,0,0,0,0,0,0.264578560632808,0,0,0,0,0,0,0,0,0.267008116360576,0,0,0.294733532077802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351253322824345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"Lopez","palabra suficiente expresar expresar dolor tristeza fallecimiento ester bici familia amigo abrazo solidaridad condolencia",0,0,0,0,0,0,0,0,0,0,0.311169713595429,0,0,0,0,0,0,0,0,0,0,0,0.371511667172505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Petro","mitigar mitigar dejar dejar dejar dejar dejar emitir co corto petroleo carb ordenar ordenar territorio agua construir construir zona alto riesgo fortalecer produccion alimento salud publicar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17630908124298,0,0.188629460529793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199680877703059,0,0,0,0,0,0,0,0,0,0,0,0.467601562415183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Uribe","apoyer creacion mil empleo digno joven pago estatal seguridad social contrato aprendizaje ano",0,0,0,0,0.308820214059275,0,0.325635151548071,0,0.304986446249746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372002365150964,0,0.374441508206914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"Uribe","felicitación comunidad cundinamarcar alcaldesa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26854762103933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73937356486205,0,0,0,0,0,0,0,0
91,"Lopez","esencial reactivacion economico bogota depender transporte publico ciudadano necesitar movilizarse lugar estudio deber publico",0,0.19122140461699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667298942598569,0,0,0,0,0,0,0,0,0.369067687505511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391961966112265,0,0,0,0
92,"Uribe","intervencion senador senado informar comision",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13662636956258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,"Lopez","grave fiscalia nacion volver volver volver volver delito movimiento precio dolar teoria deberiar servidor publico credito dolar absurdo peligroso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245846978852104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35558466747662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"Uribe","congresista radicar proyecto financiar financiar financiar superacion universidad gratis reactivar reactivar urgencia cambiar cambiar cambiar tendencia pobreza fuente austeridad rentar empresa descuento tasa financiero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212760487224567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840500516153553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238500172051184,0,0,0,0,0,0,0,0,0
95,"Petro","dolor testimonio desaparecido esperar policiacolombiar raz invito der idea paronacionalm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593812893458127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"Uribe","vecino cai villa bogota",0,0.669274916159464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"Lopez","ministro mindefensa evaluar director policiacolombiar aumento refuerzo pie fuerza ciudad acelerar policia situacion exigir refuerzo permanente bogota",0,0.15747645086105,0,0,0,0,0,0.227110937391107,0,0,0,0,0,0,0,0,0,0.285266765371311,0,0,0,0,0,0,0.296030664991543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Lopez","aestahora presentar manifestacion av cali humedal juar generar afectacion vial ruta av suba av boyacar reporte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428806968293006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Petro","comparto columna gustavo pm red covid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00547925453567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"Lopez","reconocer necesidad presupuesto mujer empezar practicar futbol femenino escenario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553563586907652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
